group;ID;video_file;sub_stack;Slice;Median;seqID;time;m.center;filteredsignal;filt_med;peak;phase;Intensity;Distance;Slope;type;NF;Call.duration;breathidx
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1909;7541181206;IR_2019-06-23_0677-5001-10000_out.csv 42;6363333333;-435236011;-371552148;7604865068;40;2;0.770401643;0.266666667;3.325828917;n;y;;2
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1917;8311582849;IR_2019-06-23_0677-5001-10000_out.csv 42;639;335165633;313367992;8289785208;48;3;0.052891438;0.933333333;-0.139066582;n;y;;2
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1945;8258691411;IR_2019-06-23_0677-5001-10000_out.csv 42;6483333333;282274194;225048483;82014657;76;1;0.877843935;0.366666667;-2.435864517;n;y;;3
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1956;7380847476;IR_2019-06-23_0677-5001-10000_out.csv 42;652;-595569741;-597339328;7379077889;87;2;0.630549841;0.3;2.596064453;n;y;;3
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1965;8011397317;IR_2019-06-23_0677-5001-10000_out.csv 42;655;349801;64792336;8041209552;96;3;NA;NA;NA;n;n;;3
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;2800;604098477;IR_2019-06-23_0677-5001-10000_out.csv 43;9333333333;-382488122;-375932794;6047540098;11;2;0.650293388;0.2;4.330403699;bc;n;;1
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;2806;6691278158;IR_2019-06-23_0677-5001-10000_out.csv 43;9353333333;267805266;125452443;6548925336;17;3;0.044960608;1.166666667;0.168592832;bc;n;;1
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;2841;6736238767;IR_2019-06-23_0677-5001-10000_out.csv 43;947;312765874;173524172;6596997064;52;1;0.867758746;0.3;-2.852118436;c;n;9;2
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;2850;5868480021;IR_2019-06-23_0677-5001-10000_out.csv 43;95;-554992872;-68351434;5739958552;61;2;1.181767578;0.3;3.5113761;c;n;9;2
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;2859;7050247599;IR_2019-06-23_0677-5001-10000_out.csv 43;953;626774706;135477067;6558949959;70;3;0.53906871;1.533333333;0.034936811;c;y;9;2
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;2905;6511178889;IR_2019-06-23_0677-5001-10000_out.csv 43;9683333333;87705997;8713741;6510610302;116;1;0.715445785;0.333333333;-2.146190247;ac;y;;3
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;2915;5795733104;IR_2019-06-23_0677-5001-10000_out.csv 43;9716666667;-627739788;-558569247;5864903646;126;2;0.850558796;0.366666667;2.473505379;ac;n;;3
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;2926;66462919;IR_2019-06-23_0677-5001-10000_out.csv 43;9753333333;222819007;256496719;6679969612;137;3;NA;NA;NA;ac;n;;3
3;13;677;2766-3217;2941;4995;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;9803333333;129969027;5096249;4915993463;176;1;1.56;0.366666667;-3.702797203;n;y;;3
3;13;677;2766-3217;2952;3435;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;984;-1430030973;-1096699054;3768331919;187;2;1.532;0.766666667;1.208204348;n;n;;3
3;13;677;2766-3217;2975;4967;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;9916666667;101969027;152789859;5017820832;210;3;0.13;1.2;0.348008535;n;y;;3
3;13;677;2766-3217;3011;5097;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;1003666667;231969027;426722881;5291753855;246;1;0.986;0.233333333;-6.071428571;n;y;;4
3;13;677;2766-3217;3018;4111;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;1006;-754030973;-752773525;4112257448;253;2;0.893;0.333333333;2.629909091;n;n;;4
3;13;677;2766-3217;3028;5004;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;1009333333;138969027;-10736558;4854294415;263;3;0.369;2.966666667;0.019116928;n;n;;4
3;13;677;2766-3217;3117;5373;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;1039;507969027;233828944;5098859917;352;1;1.168;0.6;-1.039631579;n;y;;5
3;13;677;2766-3217;3135;4205;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;1045;-660030973;-412273313;445275766;370;2;0.91;0.266666667;3.5855;n;y;;5
3;13;677;2766-3217;3143;5115;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;1047666667;249969027;282126266;514715724;378;3;0.148;1.4;-0.183474781;n;n;;5
3;13;677;2766-3217;3185;4967;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;1061666667;101969027;37867001;4902897974;420;1;0.632;0.4;-1.443131868;n;n;;6
3;13;677;2766-3217;3197;4335;IR_2019-06-23_0677-0001-5000-2766-3217(f).xlsx;1065666667;-530030973;-512575512;4352455461;432;2;NA;NA;NA;n;n;;6
3;13;677;3109-3566;8164;6298;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2721333333;143305556;397885454;6552579898;15;1;0.539;0.233333333;-2.316785714;n;n;;1
3;13;677;3109-3566;8171;5759;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2723666667;-395694444;-349260563;5805433881;22;2;0.739;0.333333333;2.055818182;n;n;;1
3;13;677;3109-3566;8181;6498;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2727;343305556;231653323;6386347767;32;3;0.236;0.8;0.149907692;n;n;;1
3;13;677;3109-3566;8205;6734;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2735;579305556;278562919;6433257364;56;1;0.427;0.233333333;-2.556071429;n;n;;2
3;13;677;3109-3566;8212;6307;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2737333333;152305556;-195375472;5959318973;63;2;0.617;0.433333333;2.271362637;n;n;;2
3;13;677;3109-3566;8225;6924;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2741666667;769305556;735212116;6889906561;76;3;0.154;0.533333333;-0.380073529;n;n;;2
3;13;677;3109-3566;8241;677;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2747;615305556;579173627;6733868072;92;1;1.204;0.433333333;-2.88475641;n;n;;3
3;13;677;3109-3566;8254;5566;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2751333333;-588694444;-579871857;5574822588;105;2;0.614;0.266666667;2.6425;n;n;;3
3;13;677;3109-3566;8262;618;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2754;25305556;27639004;6182333448;113;3;0.109;0.733333333;0.128181818;n;y;;3
3;13;677;3109-3566;8284;6289;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2761333333;134305556;67931856;62226263;135;1;0.695;0.266666667;-2.735;n;y;;4
3;13;677;3109-3566;8292;5594;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2764;-560694444;-595050916;5559643528;143;2;0.713;0.266666667;2.781;n;n;;4
3;13;677;3109-3566;8300;6307;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2766666667;152305556;31288425;6185982869;151;3;0.064;0.7;0.183608131;n;n;;4
3;13;677;3109-3566;8321;6371;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2773666667;216305556;156836985;631153143;172;1;0.823;0.533333333;-1.550073529;n;n;;5
3;13;677;3109-3566;8337;5548;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2779;-606694444;-614937483;5539756962;188;2;0.495;0.5;1.090985294;n;n;;5
3;13;677;3109-3566;8352;6043;IR_2019-06-23_0677-5001-10000-3109-3566(f).xlsx;2784;-111694444;-37052359;6117642085;203;3;NA;NA;NA;n;n;;5
3;14;678;IR_2019-06-23_0678_out.csv;1209;9726516849;IR_2019-06-23_0678_out.csv 44;403;-122446634;-168186172;9680777311;22;1;1.071995786;0.266666667;-3.72081832;bc;n;;1
3;14;678;IR_2019-06-23_0678_out.csv;1217;8654521063;IR_2019-06-23_0678_out.csv 44;4056666667;-119444242;-965119486;8883843997;30;2;1.339917341;0.2;6.808175972;bc;n;;1
3;14;678;IR_2019-06-23_0678_out.csv;1223;9994438404;IR_2019-06-23_0678_out.csv 44;4076666667;145474921;-127106793;972185669;36;3;0.224019059;1.4;0.264138333;bc;y;;1
3;14;678;IR_2019-06-23_0678_out.csv;1265;1021845746;IR_2019-06-23_0678_out.csv 44;4216666667;369493979;105324971;9954288454;78;1;1.485006558;0.4;-3.16318194;c;y;2;2
3;14;678;IR_2019-06-23_0678_out.csv;1277;8733450904;IR_2019-06-23_0678_out.csv 44;4256666667;-1115512579;-898609443;895035404;90;2;1.424755325;0.433333333;2.860815756;c;y;2;2
3;14;678;IR_2019-06-23_0678_out.csv;1290;1015820623;IR_2019-06-23_0678_out.csv 44;43;309242746;328646316;101776098;103;3;0.068854856;0.6;0.062569667;c;n;2;2
3;14;678;IR_2019-06-23_0678_out.csv;1308;1022706109;IR_2019-06-23_0678_out.csv 44;436;378097603;354799808;1020376329;121;1;1.117577945;0.8;-0.951707524;ac;n;;3
3;14;678;IR_2019-06-23_0678_out.csv;1332;910948314;IR_2019-06-23_0678_out.csv 44;444;-739480343;-70491111;9144052373;145;2;0.174295641;0.366666667;0.401716994;ac;n;;3
3;14;678;IR_2019-06-23_0678_out.csv;1343;9283778781;IR_2019-06-23_0678_out.csv 44;4476666667;-565184702;-575441099;9273522384;156;3;1.560332165;0.233333333;8.06641879;ac;n;;3
3;14;678;IR_2019-06-23_0678_out.csv;1350;1084411095;IR_2019-06-23_0678_out.csv 44;45;995147464;105557619;9954521102;163;1;3.036426821;0.166666667;-16.88253652;n;n;;4
3;14;678;IR_2019-06-23_0678_out.csv;1355;7807684126;IR_2019-06-23_0678_out.csv 44;4516666667;-2041279357;-1572159911;8276803572;168;2;2.117699076;0.433333333;3.026670897;n;n;;4
3;14;678;IR_2019-06-23_0678_out.csv;1368;9925383201;IR_2019-06-23_0678_out.csv 44;456;76419718;-126984439;9721979044;181;3;0.120990185;0.2;-1.203615456;n;n;;4
3;14;678;IR_2019-06-23_0678_out.csv;1374;9804393016;IR_2019-06-23_0678_out.csv 44;458;-44570467;-95744254;9753219229;187;1;0.782200869;0.266666667;-3.849658319;n;n;;5
3;14;678;IR_2019-06-23_0678_out.csv;1382;9022192147;IR_2019-06-23_0678_out.csv 44;4606666667;-826771336;-906749348;8942214135;195;2;0.678349113;0.333333333;2.487024731;n;n;;5
3;14;678;IR_2019-06-23_0678_out.csv;1392;970054126;IR_2019-06-23_0678_out.csv 44;464;-148422223;-165894414;9683069069;205;3;0.552325157;2;0.282693434;n;n;;5
3;14;678;IR_2019-06-23_0678_out.csv;1452;1025286642;IR_2019-06-23_0678_out.csv 44;484;403902934;489709602;1033867309;265;1;1.721281103;0.433333333;-4.255415161;bc;n;;6
3;14;678;IR_2019-06-23_0678_out.csv;1465;8531585314;IR_2019-06-23_0678_out.csv 44;4883333333;-1317378169;-1078402804;8770560679;277;2;1.367886818;0.366666667;2.95305698;bc;n;;6
3;14;678;IR_2019-06-23_0678_out.csv;1476;9899472132;IR_2019-06-23_0678_out.csv 44;492;50508649;-75093105;9773870378;288;3;2.046925899;1.5;0.079208121;bc;n;;6
3;14;678;IR_2019-06-23_0678_out.csv;1521;1194639803;IR_2019-06-23_0678_out.csv 44;507;0;-115429085;9733534398;333;1;3.388453327;0.2;-15.81480333;c;n;2;7
3;14;678;IR_2019-06-23_0678_out.csv;1527;8557944704;IR_2019-06-23_0678_out.csv 44;509;-1291018779;-1298025794;8550937689;339;2;1.806648961;0.866666667;2.116130621;c;n;2;7
3;14;678;IR_2019-06-23_0678_out.csv;1553;1036459367;IR_2019-06-23_0678_out.csv 44;5176666667;515630182;446871079;1029583456;365;3;0.137297239;0.933333333;0.057807039;c;y;2;7
3;14;678;IR_2019-06-23_0678_out.csv;1581;105018909;IR_2019-06-23_0678_out.csv 44;527;652927421;576303417;104252669;393;1;1.987883377;0.466666667;-4.828225549;ac;y;;8
3;14;678;IR_2019-06-23_0678_out.csv;1595;8514007527;IR_2019-06-23_0678_out.csv 44;5316666667;-1334955956;-1526596019;8322367464;403;2;1.987883377;0.8;2.568519119;ac;y;;8
3;14;678;IR_2019-06-23_0678_out.csv;1619;105018909;IR_2019-06-23_0678_out.csv 44;5396666667;652927421;511198649;1036016213;424;3;0.282436579;1.566666667;0.383280322;ac;y;;8
3;14;678;IR_2019-06-23_0678_out.csv;1666;1078432748;IR_2019-06-23_0678_out.csv 44;5553333333;935364;927646642;1077661012;471;1;0.807147296;0.366666667;-2.414924726;n;y;;9
3;14;678;IR_2019-06-23_0678_out.csv;1677;9977180187;IR_2019-06-23_0678_out.csv 44;559;128216704;172225141;1002118862;482;2;0.567567999;0.433333333;1.142674343;n;n;;9
3;14;678;IR_2019-06-23_0678_out.csv;1690;1054474819;IR_2019-06-23_0678_out.csv 44;5633333333;695784703;638304074;1048726756;495;3;0.119878903;1.733333333;0.081310077;n;y;;9
3;14;678;IR_2019-06-23_0678_out.csv;1742;1066462709;IR_2019-06-23_0678_out.csv 44;5806666667;815663606;790622543;1063958603;547;1;1.267760104;0.533333333;-2.383337659;n;y;;10
3;14;678;IR_2019-06-23_0678_out.csv;1758;9396866985;IR_2019-06-23_0678_out.csv 44;586;-452096498;-383476519;9465486964;563;2;0.907585194;0.366666667;2.453245469;n;y;;10
3;14;678;IR_2019-06-23_0678_out.csv;1769;1030445218;IR_2019-06-23_0678_out.csv 44;5896666667;455488696;406718413;102556819;574;3;0.111811128;1.833333333;-0.035932075;n;y;;10
3;14;678;IR_2019-06-23_0678_out.csv;1824;1019264105;IR_2019-06-23_0678_out.csv 44;608;343677568;33663412;101855976;629;1;1.617128277;0.566666667;-2.835792991;n;y;;11
3;14;678;IR_2019-06-23_0678_out.csv;1841;8575512774;IR_2019-06-23_0678_out.csv 44;6136666667;-1273450709;-1177198353;867176513;646;2;1.77190221;1.1;1.53277634;n;y;;11
3;14;678;IR_2019-06-23_0678_out.csv;1874;1034741498;IR_2019-06-23_0678_out.csv 44;6246666667;4984515;548816271;1039777975;679;3;NA;NA;NA;n;y;;11
3;14;678;IR_2019-06-23_0678_out.csv;3254;8223410855;IR_2019-06-23_0678_out.csv 45;1084666667;-71688035;-688327833;8251963373;5;2;0.597648091;0.266666667;2.880395412;n;y;;1
3;14;678;IR_2019-06-23_0678_out.csv;3262;8821058946;IR_2019-06-23_0678_out.csv 45;1087333333;-119232259;-7404382;8932886823;13;3;0.532331547;0.533333333;0.8788376;n;y;;1
3;14;678;IR_2019-06-23_0678_out.csv;3278;9353390493;IR_2019-06-23_0678_out.csv 45;1092666667;413099288;314486222;9254777427;29;1;0.751532895;0.333333333;-1.379309991;n;n;;2
3;14;678;IR_2019-06-23_0678_out.csv;3288;8601857598;IR_2019-06-23_0678_out.csv 45;1096;-338433607;-61922694;8878368511;39;2;0.629672495;0.166666667;3.994525507;n;n;;2
3;14;678;IR_2019-06-23_0678_out.csv;3293;9231530093;IR_2019-06-23_0678_out.csv 45;1097666667;291238888;219366001;9159657206;44;3;0.069657313;0.4;0.87082411;n;n;;2
3;14;678;IR_2019-06-23_0678_out.csv;3305;9301187406;IR_2019-06-23_0678_out.csv 45;1101666667;360896201;387066115;932735732;56;1;0.48012846;0.333333333;-1.910342476;n;n;;3
3;14;678;IR_2019-06-23_0678_out.csv;3315;8821058946;IR_2019-06-23_0678_out.csv 45;1105;-119232259;-444161705;84961295;66;2;0.342218665;0.133333333;0.743141154;n;n;;3
3;14;678;IR_2019-06-23_0678_out.csv;3319;8478840281;IR_2019-06-23_0678_out.csv 45;1106333333;-461450924;-99974591;8840316614;70;3;0.6393667;0.133333333;4.384243215;n;n;;3
3;14;678;IR_2019-06-23_0678_out.csv;3323;9118206981;IR_2019-06-23_0678_out.csv 45;1107666667;177915776;-24600994;8915690211;74;1;0.727353004;0.133333333;-8.746467359;n;n;;4
3;14;678;IR_2019-06-23_0678_out.csv;3327;8390853977;IR_2019-06-23_0678_out.csv 45;1109;-549437228;-651355595;8288935611;78;2;1.101577997;0.233333333;5.28459663;n;n;;4
3;14;678;IR_2019-06-23_0678_out.csv;3334;9492431973;IR_2019-06-23_0678_out.csv 45;1111333333;552140768;384955035;932524624;85;3;NA;NA;NA;n;n;;4
3;14;678;4008-4546;4072;7553;IR_2019-06-23_0678-4008-4546(f).xlsx;1357333333;-375279817;-319600804;7608679012;34;1;0.792;0.233333333;-3.932857143;n;n;;1
3;14;678;4008-4546;4079;6761;IR_2019-06-23_0678-4008-4546(f).xlsx;1359666667;-1167279817;-920907167;700737265;41;2;1.07;0.433333333;2.055758242;n;y;;1
3;14;678;4008-4546;4092;7831;IR_2019-06-23_0678-4008-4546(f).xlsx;1364;-97279817;4242193;7970701746;54;3;0.685;1.633333333;0.167541897;n;y;;1
3;14;678;4008-4546;4141;8516;IR_2019-06-23_0678-4008-4546(f).xlsx;1380333333;587720183;387715709;8315995525;103;1;0.954;0.233333333;-4.442857143;n;y;;2
3;14;678;4008-4546;4148;7562;IR_2019-06-23_0678-4008-4546(f).xlsx;1382666667;-366279817;-418564619;7509715198;110;2;0.519;0.566666667;0.984674923;n;n;;2
3;14;678;4008-4546;4165;8081;IR_2019-06-23_0678-4008-4546(f).xlsx;1388333333;152720183;142903151;8071182968;127;3;0.106;2.033333333;0.049022437;n;y;;2
3;14;678;4008-4546;4226;8187;IR_2019-06-23_0678-4008-4546(f).xlsx;1408666667;258720183;240005148;8168284965;188;1;0.651;0.233333333;-3.220714286;bc;y;;3
3;14;678;4008-4546;4233;7536;IR_2019-06-23_0678-4008-4546(f).xlsx;1411;-392279817;-423564258;7504715559;195;2;0.554;0.133333333;4.398;bc;n;;3
3;14;678;4008-4546;4237;809;IR_2019-06-23_0678-4008-4546(f).xlsx;1412333333;161720183;120268337;8048548154;199;3;0.008;0.133333333;2.997;bc;n;;3
3;14;678;4008-4546;4241;8098;IR_2019-06-23_0678-4008-4546(f).xlsx;1413666667;169720183;183528946;8111808763;203;1;1.066;0.133333333;-6.153;c;n;4;4
3;14;678;4008-4546;4245;7032;IR_2019-06-23_0678-4008-4546(f).xlsx;1415;-896279817;-479300226;744897959;207;2;1.546;0.233333333;5.415;c;n;4;4
3;14;678;4008-4546;4252;8578;IR_2019-06-23_0678-4008-4546(f).xlsx;1417333333;649720183;426938226;8355218042;214;3;0.551;0.8;-0.631130769;c;n;4;4
3;14;678;4008-4546;4276;8027;IR_2019-06-23_0678-4008-4546(f).xlsx;1425333333;98720183;98436385;8026716202;238;1;1.04;0.333333333;-3.699;ac;n;;5
3;14;678;4008-4546;4286;6987;IR_2019-06-23_0678-4008-4546(f).xlsx;1428666667;-941279817;-889492741;7038787076;248;2;0.844;0.6;1.484894737;ac;n;;5
3;14;678;4008-4546;4304;7831;IR_2019-06-23_0678-4008-4546(f).xlsx;1434666667;-97279817;-82711539;7845568278;266;3;0.392;2.033333333;0.090209262;ac;y;;5
3;14;678;4008-4546;4365;8223;IR_2019-06-23_0678-4008-4546(f).xlsx;1455;294720183;147486336;8075766153;327;1;1.209;0.4;-2.576538462;n;y;;6
3;14;678;4008-4546;4377;7014;IR_2019-06-23_0678-4008-4546(f).xlsx;1459;-914279817;-717872191;7210407626;339;2;0.969;0.7;1.23486166;n;y;;6
3;14;678;4008-4546;4398;7983;IR_2019-06-23_0678-4008-4546(f).xlsx;1466;54720183;84925591;8013205407;360;3;0.009;1.833333333;0.103971634;n;y;;6
3;14;678;4008-4546;4453;7974;IR_2019-06-23_0678-4008-4546(f).xlsx;1484333333;45720183;181527457;8109807274;415;1;0.717;0.6;-1.082473684;n;y;;7
3;14;678;4008-4546;4471;7257;IR_2019-06-23_0678-4008-4546(f).xlsx;1490333333;-671279817;-644022134;7284257682;433;2;NA;NA;NA;n;n;;7
3;14;678;4822-5000;4850;7813;IR_2019-06-23_0678-4822-5000(f).xlsx;1616666667;358916201;259146366;7713230165;29;1;1.36;0.533333333;-2.475882353;n;n;;1
3;14;678;488-5644;4850;7813;IR_2019-06-23_0678-4822-5616(f).xlsx;1616666667;-95607189;-195376556;7713230633;29;1;1.36;0.533333333;-2.475882353;n;n;;1
3;14;678;4822-5000;4866;6453;IR_2019-06-23_0678-4822-5000(f).xlsx;1622;-1001083799;-95845947;6495624329;45;2;0.849;0.4;2.585274725;n;n;;1
3;14;678;488-5660;4866;6453;IR_2019-06-23_0678-4822-5616(f).xlsx;1622;-1455607189;-1412982861;6495624328;45;2;0.849;0.4;2.585274725;n;y;;1
3;14;678;4822-5000;4878;7302;IR_2019-06-23_0678-4822-5000(f).xlsx;1626;-152083799;-89077996;7365005803;57;3;0.493;1.566666667;0.383122015;n;n;;1
3;14;678;488-5672;4878;7302;IR_2019-06-23_0678-4822-5616(f).xlsx;1626;-606607189;-543601386;7365005803;57;3;0.493;1.566666667;0.383122015;n;y;;1
3;14;678;4822-5000;4925;7795;IR_2019-06-23_0678-4822-5000(f).xlsx;1641666667;340916201;298088935;7752172734;104;1;1.215;0.533333333;-2.187867647;n;n;;2
3;14;678;488-5719;4925;7795;IR_2019-06-23_0678-4822-5616(f).xlsx;1641666667;-113607189;-156434454;7752172734;104;1;1.215;0.533333333;-2.187867647;n;y;;2
3;14;678;4822-5000;4941;658;IR_2019-06-23_0678-4822-5000(f).xlsx;1647;-874083799;-75251814;6701565659;120;2;0.991;0.633333333;1.371451128;n;n;;2
3;14;678;488-5735;4941;658;IR_2019-06-23_0678-4822-5616(f).xlsx;1647;-1328607189;-120704153;6701565659;120;2;0.991;0.633333333;1.371451128;n;n;;2
3;14;678;4822-5000;4960;7571;IR_2019-06-23_0678-4822-5000(f).xlsx;1653333333;116916201;59221092;7513304891;139;3;NA;NA;NA;n;n;;2
3;14;678;488-5754;4960;7571;IR_2019-06-23_0678-4822-5616(f).xlsx;1653333333;-337607189;-395302294;7513304895;139;3;0.144;0.966666667;0.27418465;n;n;;2
3;14;678;488-5783;4989;7715;IR_2019-06-23_0678-4822-5616(f).xlsx;1663;-193607189;-193275096;7715332092;168;1;0.503;0.233333333;-1.599642857;n;n;;3
3;14;678;488-5790;4996;7212;IR_2019-06-23_0678-4822-5616(f).xlsx;1665333333;-696607189;-51901728;7389589908;175;2;0.878;0.266666667;3.4465;n;n;;3
3;14;678;488-5798;5004;809;IR_2019-06-23_0678-4822-5616(f).xlsx;1668;181392811;117234141;8025841329;183;3;0.188;0.566666667;-0.361052632;n;n;;3
3;14;678;1-549;5019;7571;IR_2019-06-23_0678(2)-1-549(f).xlsx;1673;-87229927;-432764206;7225465721;19;1;0.928;0.333333333;-1.861363636;n;n;;1
3;14;678;488-5815;5021;7902;IR_2019-06-23_0678-4822-5616(f).xlsx;1673666667;-6607189;-96962201;7811644988;200;1;0.996;0.333333333;-3.069545455;n;n;;4
3;14;678;1-549;5029;6643;IR_2019-06-23_0678(2)-1-549(f).xlsx;1676333333;-1015229927;-998136072;6660093855;29;2;0.686;0.566666667;1.076439628;n;n;;1
3;14;678;488-5825;5031;6906;IR_2019-06-23_0678-4822-5616(f).xlsx;1677;-1002607189;-991690493;6916916696;210;2;0.773;0.3;3.179272727;n;n;;4
3;14;678;488-5834;5040;7679;IR_2019-06-23_0678-4822-5616(f).xlsx;168;-229607189;-161026821;7747580368;219;3;0.686;1.933333333;0.270115722;n;y;;4
3;14;678;1-549;5046;7329;IR_2019-06-23_0678(2)-1-549(f).xlsx;1682;-329229927;-411133112;7247096815;46;3;0.162;1.733333333;0.192868892;n;n;;1
3;14;678;488-5892;5098;8365;IR_2019-06-23_0678-4822-5616(f).xlsx;1699333333;456392811;389718825;8298326013;277;1;1.487;0.633333333;-2.124699248;n;y;;5
3;14;678;1-549;5098;7491;IR_2019-06-23_0678(2)-1-549(f).xlsx;1699333333;-167229927;-240586317;741764361;98;1;1.075;0.366666667;-2.972832168;n;n;;2
3;14;678;1-549;5109;6416;IR_2019-06-23_0678(2)-1-549(f).xlsx;1703;-1242229927;-116546294;6492766987;109;2;0.553;0.533333333;0.741102941;n;n;;2
3;14;678;488-5911;5117;6878;IR_2019-06-23_0678-4822-5616(f).xlsx;1705666667;-1030607189;-945783928;6962823261;296;2;1.096;0.666666667;1.765168831;n;y;;5
3;14;678;1-549;5125;6969;IR_2019-06-23_0678(2)-1-549(f).xlsx;1708333333;-689229927;-695028187;696320174;125;3;0.468;0.833333333;0.500584615;n;n;;2
3;14;678;488-5931;5137;7974;IR_2019-06-23_0678-4822-5616(f).xlsx;1712333333;65392811;140421414;8049028602;316;3;0.878;3.966666667;0.229957844;n;y;;5
3;14;678;1-549;5150;7437;IR_2019-06-23_0678(2)-1-549(f).xlsx;1716666667;-221229927;-335258427;73229715;150;1;0.45;0.1;-3.753;n;n;;3
3;14;678;1-549;5153;6987;IR_2019-06-23_0678(2)-1-549(f).xlsx;1717666667;-671229927;-419283857;723894607;153;2;0.951;1.5;0.20906753;n;n;;3
3;14;678;1-549;5198;7938;IR_2019-06-23_0678(2)-1-549(f).xlsx;1732666667;279770073;20683419;7865064117;198;3;0.027;2.033333333;0.072658659;n;n;;3
3;14;678;488-6050;5256;8852;IR_2019-06-23_0678-4822-5616(f).xlsx;1752;943392811;993725996;8902333185;435;1;1.048;0.9;-1.331871921;n;y;;6
3;14;678;1-549;5259;7965;IR_2019-06-23_0678(2)-1-549(f).xlsx;1753;306770073;336311119;7994541046;259;1;0.735;0.533333333;-1.279705882;n;n;;4
3;14;678;1-549;5275;723;IR_2019-06-23_0678(2)-1-549(f).xlsx;1758333333;-428229927;-452170579;7206059348;275;2;0.449;0.233333333;3.159642857;n;n;;4
3;14;678;1-549;5282;7679;IR_2019-06-23_0678(2)-1-549(f).xlsx;1760666667;20770073;84590674;7742820601;282;3;0.713;1.966666667;0.197977494;n;n;;4
3;14;678;488-6077;5283;7804;IR_2019-06-23_0678-4822-5616(f).xlsx;1761;-104607189;-145787799;776281939;462;2;0.579;0.7;0.694641446;n;y;;6
3;14;678;488-6098;5304;8383;IR_2019-06-23_0678-4822-5616(f).xlsx;1768;474392811;442905037;8351512225;483;3;0.009;1.233333333;-0.152721304;n;y;;6
3;14;678;488-6135;5341;8392;IR_2019-06-23_0678-4822-5616(f).xlsx;1780333333;483392811;282598365;8191205554;520;1;1.045;0.7;-1.013783173;n;y;;7
3;14;678;1-549;5341;8392;IR_2019-06-23_0678(2)-1-549(f).xlsx;1780333333;733770073;532975627;8191205554;341;1;1.045;0.7;-1.013783173;n;n;;5
3;14;678;488-6156;5362;7347;IR_2019-06-23_0678-4822-5616(f).xlsx;1787333333;-561607189;-501867059;7406740129;541;2;0.751;0.2;3.468214286;n;n;;7
3;14;678;1-549;5362;7347;IR_2019-06-23_0678(2)-1-549(f).xlsx;1787333333;-311229927;-251489798;7406740129;362;2;0.751;0.2;3.468214286;n;n;;5
3;14;678;488-6162;5368;8098;IR_2019-06-23_0678-4822-5616(f).xlsx;1789333333;189392811;-932948;7899277708;547;3;0.098;1.6;0.252443878;n;n;;7
3;14;678;1-549;5368;8098;IR_2019-06-23_0678(2)-1-549(f).xlsx;1789333333;439770073;241047781;7899277708;368;3;0.098;1.6;0.252443878;n;n;;5
3;14;678;488-6210;5416;8196;IR_2019-06-23_0678-4822-5616(f).xlsx;1805333333;287392811;255760201;816436739;595;1;0.84;0.566666667;-1.394582043;n;n;;8
3;14;678;1-549;5416;8196;IR_2019-06-23_0678(2)-1-549(f).xlsx;1805333333;537770073;506137463;816436739;416;1;0.84;0.566666667;-1.394582043;n;n;;6
